quarter,zip_code,tract
2022_09,90732,06037980015
2022_09,90732,06037297300
2022_09,90732,06037297500
2022_09,90732,06037297400
2022_09,90744,06037294510
2022_09,90744,06037294110
2022_09,90744,06037980015
2022_09,90744,06037294520
2022_09,90744,06037980002
2022_09,90744,06037294410
2022_09,90744,06037980014
2022_09,90744,06037980031
2022_09,90744,06037294810
2022_09,90744,06037294120
2022_09,90744,06037294830
2022_09,90744,06037294610
2022_09,90744,06037294820
2022_09,90744,06037294701
2022_09,90744,06037294200
2022_09,90744,06037294302
2022_09,90744,06037294301
2022_09,90744,06037294620
2022_09,90744,06037543703
2022_09,90744,06037294900
2022_09,90744,06037294510
2022_09,90744,06037294110
2022_09,90744,06037980015
2022_09,90744,06037294520
2022_09,90744,06037980002
2022_09,90744,06037294410
2022_09,90744,06037980014
2022_09,90744,06037980031
2022_09,90744,06037294810
2022_09,90744,06037294120
2022_09,90744,06037294830
2022_09,90744,06037294610
2022_09,90744,06037294820
2022_09,90744,06037294701
2022_09,90744,06037294200
2022_09,90744,06037294302
2022_09,90744,06037294301
2022_09,90744,06037294620
2022_09,90744,06037543703
2022_09,90744,06037294900
2022_09,90745,06037543601
2022_09,90745,06037543903
2022_09,90745,06037543604
2022_09,90745,06037543702
2022_09,90745,06037543501
2022_09,90745,06037543703
2022_09,90745,06037543701
2022_09,90745,06037543801
2022_09,90745,06037543802
2022_09,90745,06037543905
2022_09,90745,06037294110
2022_09,90745,06037543306
2022_09,90745,06037980002
2022_09,90745,06037543601
2022_09,90745,06037543903
2022_09,90745,06037543604
2022_09,90745,06037543702
2022_09,90745,06037543501
2022_09,90745,06037543703
2022_09,90745,06037543701
2022_09,90745,06037543801
2022_09,90745,06037543802
2022_09,90745,06037543905
2022_09,90745,06037294110
2022_09,90745,06037543306
2022_09,90745,06037980002
2022_09,90802,06037980033
2022_09,90802,06037576001
2022_09,90802,06037576503
2022_09,90802,06037576502
2022_09,90802,06037576801
2022_09,90802,06037576200
2022_09,90802,06037575902
2022_09,90802,06037576602
2022_09,90802,06037576601
2022_09,90802,06037576501
2022_09,90802,06037575901
2022_09,90802,06037980033
2022_09,90802,06037576001
2022_09,90802,06037576503
2022_09,90802,06037576502
2022_09,90802,06037576801
2022_09,90802,06037576200
2022_09,90802,06037575902
2022_09,90802,06037576602
2022_09,90802,06037576601
2022_09,90802,06037576501
2022_09,90802,06037575901
2022_09,90810,06037572600
2022_09,90810,06037980025
2022_09,90810,06037572500
2022_09,90810,06037572700
2022_09,90810,06037572302
2022_09,90810,06037571701
2022_09,90810,06037544002
2022_09,90810,06037544001
2022_09,90810,06037575500
2022_09,90810,06037572400
2022_09,90810,06037980002
2022_09,90810,06037543306
2022_09,90810,06037572301
2022_09,90810,06037980014
2022_09,90810,06037572900
2022_09,90810,06037571800
2022_09,90810,06037572800
2022_09,90810,06037572600
2022_09,90810,06037980025
2022_09,90810,06037572500
2022_09,90810,06037572700
2022_09,90810,06037572302
2022_09,90810,06037571701
2022_09,90810,06037544002
2022_09,90810,06037544001
2022_09,90810,06037575500
2022_09,90810,06037572400
2022_09,90810,06037980002
2022_09,90810,06037543306
2022_09,90810,06037572301
2022_09,90810,06037980014
2022_09,90810,06037572900
2022_09,90810,06037571800
2022_09,90810,06037572800
2022_09,90813,06037575901
2022_09,90813,06037575102
2022_09,90813,06037576200
2022_09,90813,06037575902
2022_09,90813,06037575201
2022_09,90813,06037576402
2022_09,90813,06037575803
2022_09,90813,06037576403
2022_09,90813,06037576302
2022_09,90813,06037575401
2022_09,90813,06037575500
2022_09,90813,06037576502
2022_09,90813,06037980033
2022_09,90813,06037575300
2022_09,90813,06037575202
2022_09,90813,06037576401
2022_09,90813,06037576301
2022_09,90813,06037576901
2022_09,90813,06037575802
2022_09,90813,06037576503
2022_09,90813,06037575402
2022_09,90813,06037575801
2022_09,90813,06037575101
2022_09,90813,06037576501
2022_09,90813,06037575901
2022_09,90813,06037575102
2022_09,90813,06037576200
2022_09,90813,06037575902
2022_09,90813,06037575201
2022_09,90813,06037576402
2022_09,90813,06037575803
2022_09,90813,06037576403
2022_09,90813,06037576302
2022_09,90813,06037575401
2022_09,90813,06037575500
2022_09,90813,06037576502
2022_09,90813,06037980033
2022_09,90813,06037575300
2022_09,90813,06037575202
2022_09,90813,06037576401
2022_09,90813,06037576301
2022_09,90813,06037576901
2022_09,90813,06037575802
2022_09,90813,06037576503
2022_09,90813,06037575402
2022_09,90813,06037575801
2022_09,90813,06037575101
2022_09,90813,06037576501
2022_09,91011,06037460401
2022_09,91011,06037300901
2022_09,91011,06037300501
2022_09,91011,06037300502
2022_09,91011,06037460800
2022_09,91011,06037460600
2022_09,91011,06037460501
2022_09,91011,06037460700
2022_09,91011,06037300800
2022_09,91011,06037460502
2022_09,91011,06037460401
2022_09,91011,06037300901
2022_09,91011,06037300501
2022_09,91011,06037300502
2022_09,91011,06037460800
2022_09,91011,06037460600
2022_09,91011,06037460501
2022_09,91011,06037460700
2022_09,91011,06037300800
2022_09,91011,06037460502
2022_09,91030,06037480400
2022_09,91030,06037480702
2022_09,91030,06037464100
2022_09,91030,06037480703
2022_09,91030,06037480500
2022_09,91030,06037464000
2022_09,91030,06037183104
2022_09,91030,06037463900
2022_09,91030,06037480704
2022_09,91030,06037480600
2022_09,91030,06037183103
2022_09,91030,06037480400
2022_09,91030,06037480702
2022_09,91030,06037464100
2022_09,91030,06037480703
2022_09,91030,06037480500
2022_09,91030,06037464000
2022_09,91030,06037183104
2022_09,91030,06037463900
2022_09,91030,06037480704
2022_09,91030,06037480600
2022_09,91030,06037183103
2022_09,91040,06037103101
2022_09,91040,06037103200
2022_09,91040,06037102107
2022_09,91040,06037930200
2022_09,91040,06037103300
2022_09,91040,06037980021
2022_09,91040,06037103400
2022_09,91040,06037980026
2022_09,91040,06037101400
2022_09,91040,06037103102
2022_09,91040,06037103101
2022_09,91040,06037103200
2022_09,91040,06037102107
2022_09,91040,06037930200
2022_09,91040,06037103300
2022_09,91040,06037980021
2022_09,91040,06037103400
2022_09,91040,06037980026
2022_09,91040,06037101400
2022_09,91040,06037103102
2022_09,91042,06037930101
2022_09,91042,06037101122
2022_09,91042,06037101400
2022_09,91042,06037980026
2022_09,91042,06037101110
2022_09,91042,06037101300
2022_09,91042,06037103102
2022_09,91042,06037101220
2022_09,91042,06037101210
2022_09,91042,06037103101
2022_09,91042,06037930200
2022_09,91042,06037103400
2022_09,91042,06037930101
2022_09,91042,06037101122
2022_09,91042,06037101400
2022_09,91042,06037980026
2022_09,91042,06037101110
2022_09,91042,06037101300
2022_09,91042,06037103102
2022_09,91042,06037101220
2022_09,91042,06037101210
2022_09,91042,06037103101
2022_09,91042,06037930200
2022_09,91042,06037103400
2022_09,91105,06037181500
2022_09,91105,06037461902
2022_09,91105,06037460800
2022_09,91105,06037480600
2022_09,91105,06037181000
2022_09,91105,06037463602
2022_09,91105,06037463700
2022_09,91105,06037461700
2022_09,91105,06037464000
2022_09,91105,06037463900
2022_09,91105,06037463800
2022_09,91105,06037181500
2022_09,91105,06037461902
2022_09,91105,06037460800
2022_09,91105,06037480600
2022_09,91105,06037181000
2022_09,91105,06037463602
2022_09,91105,06037463700
2022_09,91105,06037461700
2022_09,91105,06037464000
2022_09,91105,06037463900
2022_09,91105,06037463800
2022_09,91201,06037301501
2022_09,91201,06037301601
2022_09,91201,06037310202
2022_09,91201,06037310100
2022_09,91201,06037301300
2022_09,91201,06037301206
2022_09,91201,06037980009
2022_09,91201,06037300702
2022_09,91201,06037301400
2022_09,91201,06037301602
2022_09,91201,06037301205
2022_09,91201,06037310703
2022_09,91201,06037301502
2022_09,91201,06037301501
2022_09,91201,06037301601
2022_09,91201,06037310202
2022_09,91201,06037310100
2022_09,91201,06037301300
2022_09,91201,06037301206
2022_09,91201,06037980009
2022_09,91201,06037300702
2022_09,91201,06037301400
2022_09,91201,06037301602
2022_09,91201,06037301205
2022_09,91201,06037310703
2022_09,91201,06037301502
2022_09,91204,06037301802
2022_09,91204,06037301702
2022_09,91204,06037302302
2022_09,91204,06037302301
2022_09,91204,06037302505
2022_09,91204,06037302504
2022_09,91204,06037302201
2022_09,91204,06037302202
2022_09,91204,06037302503
2022_09,91204,06037302401
2022_09,91204,06037301802
2022_09,91204,06037301702
2022_09,91204,06037302302
2022_09,91204,06037302301
2022_09,91204,06037302505
2022_09,91204,06037302504
2022_09,91204,06037302201
2022_09,91204,06037302202
2022_09,91204,06037302503
2022_09,91204,06037302401
2022_09,91205,06037302004
2022_09,91205,06037186100
2022_09,91205,06037302202
2022_09,91205,06037302003
2022_09,91205,06037302104
2022_09,91205,06037186401
2022_09,91205,06037302002
2022_09,91205,06037302503
2022_09,91205,06037302505
2022_09,91205,06037302504
2022_09,91205,06037302201
2022_09,91205,06037302506
2022_09,91205,06037302103
2022_09,91205,06037302102
2022_09,91205,06037302004
2022_09,91205,06037186100
2022_09,91205,06037302202
2022_09,91205,06037302003
2022_09,91205,06037302104
2022_09,91205,06037186401
2022_09,91205,06037302002
2022_09,91205,06037302503
2022_09,91205,06037302505
2022_09,91205,06037302504
2022_09,91205,06037302201
2022_09,91205,06037302506
2022_09,91205,06037302103
2022_09,91205,06037302102
2022_09,91206,06037302104
2022_09,91206,06037301900
2022_09,91206,06037302201
2022_09,91206,06037302002
2022_09,91206,06037302003
2022_09,91206,06037300902
2022_09,91206,06037300901
2022_09,91206,06037302004
2022_09,91206,06037460700
2022_09,91206,06037300800
2022_09,91206,06037301000
2022_09,91206,06037302104
2022_09,91206,06037301900
2022_09,91206,06037302201
2022_09,91206,06037302002
2022_09,91206,06037302003
2022_09,91206,06037300902
2022_09,91206,06037300901
2022_09,91206,06037302004
2022_09,91206,06037460700
2022_09,91206,06037300800
2022_09,91206,06037301000
2022_09,91214,06037101300
2022_09,91214,06037300301
2022_09,91214,06037300501
2022_09,91214,06037300200
2022_09,91214,06037300600
2022_09,91214,06037300100
2022_09,91214,06037300701
2022_09,91214,06037300400
2022_09,91214,06037101300
2022_09,91214,06037300301
2022_09,91214,06037300501
2022_09,91214,06037300200
2022_09,91214,06037300600
2022_09,91214,06037300100
2022_09,91214,06037300701
2022_09,91214,06037300400
2022_09,91302,06037800102
2022_09,91302,06037800101
2022_09,91302,06037800202
2022_09,91302,06037800203
2022_09,91302,06037800204
2022_09,91302,06037800330
2022_09,91302,06037800504
2022_09,91302,06037137402
2022_09,91302,06037800329
2022_09,91302,06037800328
2022_09,91302,06037800102
2022_09,91302,06037800101
2022_09,91302,06037800202
2022_09,91302,06037800203
2022_09,91302,06037800204
2022_09,91302,06037800330
2022_09,91302,06037800504
2022_09,91302,06037137402
2022_09,91302,06037800329
2022_09,91302,06037800328
2022_09,91303,06037134522
2022_09,91303,06037135114
2022_09,91303,06037134520
2022_09,91303,06037134001
2022_09,91303,06037134903
2022_09,91303,06037134521
2022_09,91303,06037135111
2022_09,91303,06037134303
2022_09,91303,06037134304
2022_09,91303,06037134904
2022_09,91303,06037134002
2022_09,91303,06037134522
2022_09,91303,06037135114
2022_09,91303,06037134520
2022_09,91303,06037134001
2022_09,91303,06037134903
2022_09,91303,06037134521
2022_09,91303,06037135111
2022_09,91303,06037134303
2022_09,91303,06037134304
2022_09,91303,06037134904
2022_09,91303,06037134002
2022_09,91304,06037134421
2022_09,91304,06037134305
2022_09,91304,06037113234
2022_09,91304,06037113422
2022_09,91304,06037113235
2022_09,91304,06037134521
2022_09,91304,06037134522
2022_09,91304,06037113233
2022_09,91304,06111007511
2022_09,91304,06037134201
2022_09,91304,06037134302
2022_09,91304,06037113231
2022_09,91304,06037134304
2022_09,91304,06037134001
2022_09,91304,06037113232
2022_09,91304,06037134422
2022_09,91304,06037134306
2022_09,91304,06037113421
2022_09,91304,06037980023
2022_09,91304,06037134424
2022_09,91304,06037134423
2022_09,91304,06037134421
2022_09,91304,06037134305
2022_09,91304,06037113234
2022_09,91304,06037113422
2022_09,91304,06037113235
2022_09,91304,06037134521
2022_09,91304,06037134522
2022_09,91304,06037113233
2022_09,91304,06111007511
2022_09,91304,06037134201
2022_09,91304,06037134302
2022_09,91304,06037113231
2022_09,91304,06037134304
2022_09,91304,06037134001
2022_09,91304,06037113232
2022_09,91304,06037134422
2022_09,91304,06037134306
2022_09,91304,06037113421
2022_09,91304,06037980023
2022_09,91304,06037134424
2022_09,91304,06037134423
2022_09,91306,06037134720
2022_09,91306,06037134002
2022_09,91306,06037113401
2022_09,91306,06037134904
2022_09,91306,06037113421
2022_09,91306,06037134710
2022_09,91306,06037134201
2022_09,91306,06037134104
2022_09,91306,06037113234
2022_09,91306,06037134800
2022_09,91306,06037113422
2022_09,91306,06037134103
2022_09,91306,06037134101
2022_09,91306,06037134720
2022_09,91306,06037134002
2022_09,91306,06037113401
2022_09,91306,06037134904
2022_09,91306,06037113421
2022_09,91306,06037134710
2022_09,91306,06037134201
2022_09,91306,06037134104
2022_09,91306,06037113234
2022_09,91306,06037134800
2022_09,91306,06037113422
2022_09,91306,06037134103
2022_09,91306,06037134101
2022_09,91307,06037134302
2022_09,91307,06037135203
2022_09,91307,06111007511
2022_09,91307,06037134303
2022_09,91307,06037135102
2022_09,91307,06037134424
2022_09,91307,06037134421
2022_09,91307,06037135201
2022_09,91307,06037135111
2022_09,91307,06037134422
2022_09,91307,06111007405
2022_09,91307,06037135202
2022_09,91307,06037134302
2022_09,91307,06037135203
2022_09,91307,06111007511
2022_09,91307,06037134303
2022_09,91307,06037135102
2022_09,91307,06037134424
2022_09,91307,06037134421
2022_09,91307,06037135201
2022_09,91307,06037135111
2022_09,91307,06037134422
2022_09,91307,06111007405
2022_09,91307,06037135202
2022_09,91311,06037108202
2022_09,91311,06037113102
2022_09,91311,06037113234
2022_09,91311,06037113237
2022_09,91311,06037113233
2022_09,91311,06037113101
2022_09,91311,06037113212
2022_09,91311,06037113321
2022_09,91311,06037113232
2022_09,91311,06037113235
2022_09,91311,06111007511
2022_09,91311,06037920303
2022_09,91311,06037113322
2022_09,91311,06037113211
2022_09,91311,06037113301
2022_09,91311,06037980023
2022_09,91311,06037113303
2022_09,91311,06037113421
2022_09,91311,06037113213
2022_09,91311,06037108202
2022_09,91311,06037113102
2022_09,91311,06037113234
2022_09,91311,06037113237
2022_09,91311,06037113233
2022_09,91311,06037113101
2022_09,91311,06037113212
2022_09,91311,06037113321
2022_09,91311,06037113232
2022_09,91311,06037113235
2022_09,91311,06111007511
2022_09,91311,06037920303
2022_09,91311,06037113322
2022_09,91311,06037113211
2022_09,91311,06037113301
2022_09,91311,06037980023
2022_09,91311,06037113303
2022_09,91311,06037113421
2022_09,91311,06037113213
2022_09,91316,06037139703
2022_09,91316,06037139001
2022_09,91316,06037139701
2022_09,91316,06037139702
2022_09,91316,06037132900
2022_09,91316,06037139502
2022_09,91316,06037139504
2022_09,91316,06037139503
2022_09,91316,06037139600
2022_09,91316,06037132700
2022_09,91316,06037980024
2022_09,91316,06037139200
2022_09,91316,06037139703
2022_09,91316,06037139001
2022_09,91316,06037139701
2022_09,91316,06037139702
2022_09,91316,06037132900
2022_09,91316,06037139502
2022_09,91316,06037139504
2022_09,91316,06037139503
2022_09,91316,06037139600
2022_09,91316,06037132700
2022_09,91316,06037980024
2022_09,91316,06037139200
2022_09,91321,06037920312
2022_09,91321,06037920322
2022_09,91321,06037920337
2022_09,91321,06037920043
2022_09,91321,06037920042
2022_09,91321,06037930200
2022_09,91321,06037920313
2022_09,91321,06037920031
2022_09,91321,06037920314
2022_09,91321,06037920336
2022_09,91321,06037920332
2022_09,91321,06037920334
2022_09,91321,06037920326
2022_09,91321,06037920312
2022_09,91321,06037920322
2022_09,91321,06037920337
2022_09,91321,06037920043
2022_09,91321,06037920042
2022_09,91321,06037930200
2022_09,91321,06037920313
2022_09,91321,06037920031
2022_09,91321,06037920314
2022_09,91321,06037920336
2022_09,91321,06037920332
2022_09,91321,06037920334
2022_09,91321,06037920326
2022_09,91324,06037115403
2022_09,91324,06037131010
2022_09,91324,06037115202
2022_09,91324,06037111204
2022_09,91324,06037115302
2022_09,91324,06037113301
2022_09,91324,06037113303
2022_09,91324,06037111206
2022_09,91324,06037113401
2022_09,91324,06037115201
2022_09,91324,06037115404
2022_09,91324,06037113322
2022_09,91324,06037115301
2022_09,91324,06037131600
2022_09,91324,06037111205
2022_09,91324,06037115403
2022_09,91324,06037131010
2022_09,91324,06037115202
2022_09,91324,06037111204
2022_09,91324,06037115302
2022_09,91324,06037113301
2022_09,91324,06037113303
2022_09,91324,06037111206
2022_09,91324,06037113401
2022_09,91324,06037115201
2022_09,91324,06037115404
2022_09,91324,06037113322
2022_09,91324,06037115301
2022_09,91324,06037131600
2022_09,91324,06037111205
2022_09,91325,06037111400
2022_09,91325,06037117302
2022_09,91325,06037131200
2022_09,91325,06037115403
2022_09,91325,06037131300
2022_09,91325,06037131100
2022_09,91325,06037111301
2022_09,91325,06037115101
2022_09,91325,06037131400
